Id,IndicatorCode,SpatialDimension,SpatialDimensionValueCode,ParentLocationCode,ParentLocation,TimeDimension,TimeDim,DisaggregatingDimension1,DisaggregatingDimension1ValueCode,DisaggregatingDimension2,DisaggregatingDimension2ValueCode,DisaggregatingDimension3,DisaggregatingDimension3ValueCode,DataSourceDimension,DataSourceDimensionValueCode,Value,NumericValue,Low,High,Comments,Date,TimeDimensionValue,TimeDimensionBegin,TimeDimensionEnd
602567,MALARIA_INDIG,COUNTRY,PAK,EMR,Eastern Mediterranean,YEAR,2016,,,,,,,,,329 005,329005,,,,2023-05-10T14:51:06Z,2016,2016-01-01,2016-12-31
611550,MALARIA_INDIG,COUNTRY,SLB,WPR,Western Pacific,YEAR,2018,,,,,,,,,59 191,59191,,,,2023-05-10T14:50:59Z,2018,2018-01-01,2018-12-31
621238,MALARIA_INDIG,COUNTRY,PNG,WPR,Western Pacific,YEAR,2021,,,,,,,,,651 963,651963,,,,2023-05-10T14:50:55Z,2021,2021-01-01,2021-12-31
584164,MALARIA_INDIG,COUNTRY,AFG,EMR,Eastern Mediterranean,YEAR,2012,,,,,,,,,54 840,54840,,,,2023-05-10T14:50:51Z,2012,2012-01-01,2012-12-31
593286,MALARIA_INDIG,COUNTRY,BRA,AMR,Americas,YEAR,2014,,,,,,,,,137 888,137888,,,,2023-05-10T14:50:57Z,2014,2014-01-01,2014-12-31
621194,MALARIA_INDIG,REGION,EUR,,,YEAR,2021,,,,,,,,,0,0,,,,2023-05-10T14:50:57Z,2021,2021-01-01,2021-12-31
575101,MALARIA_INDIG,COUNTRY,TJK,EUR,Europe,YEAR,2009,,,,,,,,,164,164,,,,2023-05-10T14:50:53Z,2009,2009-01-01,2009-12-31
602520,MALARIA_INDIG,COUNTRY,DZA,AFR,Africa,YEAR,2016,,,,,,,,,0,0,,,,2023-05-10T14:50:54Z,2016,2016-01-01,2016-12-31
575127,MALARIA_INDIG,COUNTRY,CRI,AMR,Americas,YEAR,2010,,,,,,,,,110,110,,,,2023-05-10T14:51:07Z,2010,2010-01-01,2010-12-31
602444,MALARIA_INDIG,COUNTRY,MYS,WPR,Western Pacific,YEAR,2015,,,,,,,,,242,242,,,,2023-05-10T14:50:57Z,2015,2015-01-01,2015-12-31
621263,MALARIA_INDIG,COUNTRY,UGA,AFR,Africa,YEAR,2021,,,,,,,,,14 336 387,14336387,,,,2023-05-10T14:51:04Z,2021,2021-01-01,2021-12-31
621189,MALARIA_INDIG,COUNTRY,DZA,AFR,Africa,YEAR,2021,,,,,,,,,0,0,,,,2023-05-10T14:51:02Z,2021,2021-01-01,2021-12-31
575006,MALARIA_INDIG,COUNTRY,DZA,AFR,Africa,YEAR,2005,,,,,,,,,1,1,,,,2023-05-10T14:51:00Z,2005,2005-01-01,2005-12-31
611513,MALARIA_INDIG,COUNTRY,IND,SEAR,South-East Asia,YEAR,2018,,,,,,,,,429 928,429928,,,,2023-05-10T14:50:53Z,2018,2018-01-01,2018-12-31
575126,MALARIA_INDIG,COUNTRY,CPV,AFR,Africa,YEAR,2010,,,,,,,,,47,47,,,,2023-05-10T14:51:06Z,2010,2010-01-01,2010-12-31
