Id,IndicatorCode,SpatialDimension,SpatialDimensionValueCode,ParentLocationCode,ParentLocation,TimeDimension,TimeDim,DisaggregatingDimension1,DisaggregatingDimension1ValueCode,DisaggregatingDimension2,DisaggregatingDimension2ValueCode,DisaggregatingDimension3,DisaggregatingDimension3ValueCode,DataSourceDimension,DataSourceDimensionValueCode,Value,NumericValue,Low,High,Comments,Date,TimeDimensionValue,TimeDimensionBegin,TimeDimensionEnd
931925,MALARIA_PV_INDIG,REGION,AMR,,,YEAR,2020,,,,,,,,,  347 372,347372,,,,2022-04-14T12:41:12Z,2020,2020-01-01,2020-12-31
931923,MALARIA_PV_INDIG,COUNTRY,AFG,EMR,Eastern Mediterranean,YEAR,2020,,,,,,,,,102 316,102316,,,,2022-02-10T08:14:08Z,2020,2020-01-01,2020-12-31
911021,MALARIA_PV_INDIG,COUNTRY,BRA,AMR,Americas,YEAR,2010,,,,,,,,,283 435,283435,,,,2022-02-10T08:14:09Z,2010,2010-01-01,2010-12-31
931790,MALARIA_PV_INDIG,COUNTRY,TKM,EUR,Europe,YEAR,2017,,,,,,,,,0,0,,,,2022-02-10T08:14:16Z,2017,2017-01-01,2017-12-31
931907,MALARIA_PV_INDIG,REGION,SEAR,,,YEAR,2019,,,,,,,,,  307 911,307911,,,,2022-04-14T12:41:13Z,2019,2019-01-01,2019-12-31
931861,MALARIA_PV_INDIG,COUNTRY,AFG,EMR,Eastern Mediterranean,YEAR,2019,,,,,,,,,170 747,170747,,,,2022-02-10T08:14:08Z,2019,2019-01-01,2019-12-31
911141,MALARIA_PV_INDIG,COUNTRY,AFG,EMR,Eastern Mediterranean,YEAR,2012,,,,,,,,,53 609,53609,,,,2022-02-10T08:14:08Z,2012,2012-01-01,2012-12-31
921267,MALARIA_PV_INDIG,COUNTRY,UZB,EUR,Europe,YEAR,2015,,,,,,,,,0,0,,,,2022-02-10T08:14:16Z,2015,2015-01-01,2015-12-31
911102,MALARIA_PV_INDIG,COUNTRY,HND,AMR,Americas,YEAR,2011,,,,,,,,,7 013,7013,,,,2022-02-10T08:14:12Z,2011,2011-01-01,2011-12-31
921310,MALARIA_PV_INDIG,COUNTRY,MYS,WPR,Western Pacific,YEAR,2016,,,,,,,,,178,178,,,,2022-02-10T08:14:13Z,2016,2016-01-01,2016-12-31
921082,MALARIA_PV_INDIG,COUNTRY,PHL,WPR,Western Pacific,YEAR,2012,,,,,,,,,2 189,2189,,,,2022-02-10T08:14:14Z,2012,2012-01-01,2012-12-31
