Id,IndicatorCode,SpatialDimension,SpatialDimensionValueCode,ParentLocationCode,ParentLocation,TimeDimension,TimeDim,DisaggregatingDimension1,DisaggregatingDimension1ValueCode,DisaggregatingDimension2,DisaggregatingDimension2ValueCode,DisaggregatingDimension3,DisaggregatingDimension3ValueCode,DataSourceDimension,DataSourceDimensionValueCode,Value,NumericValue,Low,High,Comments,Date,TimeDimensionValue,TimeDimensionBegin,TimeDimensionEnd
565183,MALARIA_IMPORTED,COUNTRY,KHM,WPR,Western Pacific,YEAR,2019,,,,,,,,,0,0,,,,2022-02-10T08:19:41Z,2019,2019-01-01,2019-12-31
565037,MALARIA_IMPORTED,COUNTRY,TUR,EUR,Europe,YEAR,2016,,,,,,,,,208,208,,,,2022-02-10T08:19:45Z,2016,2016-01-01,2016-12-31
565175,MALARIA_IMPORTED,REGION,EMR,,,YEAR,2019,,,,,,,,,  6 272,6272,,,,2022-04-14T12:41:09Z,2019,2019-01-01,2019-12-31
556193,MALARIA_IMPORTED,COUNTRY,ARM,EUR,Europe,YEAR,2011,,,,,,,,,0,0,,,,2022-02-10T08:19:40Z,2011,2011-01-01,2011-12-31
565181,MALARIA_IMPORTED,COUNTRY,IDN,SEAR,South-East Asia,YEAR,2019,,,,,,,,,61,61,,,,2022-02-10T08:19:42Z,2019,2019-01-01,2019-12-31
565098,MALARIA_IMPORTED,COUNTRY,ZAF,AFR,Africa,YEAR,2017,,,,,,,,,6 234,6234,,,,2022-02-10T08:19:44Z,2017,2017-01-01,2017-12-31
556390,MALARIA_IMPORTED,REGION,WPR,,,YEAR,2015,,,,,,,,,  7 608,7608,,,,2022-04-14T12:41:09Z,2015,2015-01-01,2015-12-31
565086,MALARIA_IMPORTED,COUNTRY,STP,AFR,Africa,YEAR,2017,,,,,,,,,2,2,,,,2022-02-10T08:19:44Z,2017,2017-01-01,2017-12-31
556374,MALARIA_IMPORTED,COUNTRY,PRK,SEAR,South-East Asia,YEAR,2015,,,,,,,,,0,0,,,,2022-02-10T08:19:42Z,2015,2015-01-01,2015-12-31
556377,MALARIA_IMPORTED,REGION,SEAR,,,YEAR,2015,,,,,,,,,  21 292,21292,,,,2022-04-14T12:41:09Z,2015,2015-01-01,2015-12-31
