Id,IndicatorCode,SpatialDimension,SpatialDimensionValueCode,ParentLocationCode,ParentLocation,TimeDimension,TimeDim,DisaggregatingDimension1,DisaggregatingDimension1ValueCode,DisaggregatingDimension2,DisaggregatingDimension2ValueCode,DisaggregatingDimension3,DisaggregatingDimension3ValueCode,DataSourceDimension,DataSourceDimensionValueCode,Value,NumericValue,Low,High,Comments,Date,TimeDimensionValue,TimeDimensionBegin,TimeDimensionEnd
481619,MALARIA_EST_MORTALITY,COUNTRY,AGO,AFR,Africa,YEAR,2005,,,,,,,,,111.19 [96.43-1 281.22],111.19246,96.43226,1281.2234,,2023-05-10T14:50:31Z,2005,2005-01-01,2005-12-31
528478,MALARIA_EST_MORTALITY,COUNTRY,SSD,AFR,Africa,YEAR,2015,,,,,,,,,58.44 [42.20-812.11],58.44046,42.19983,812.10981,,2023-05-10T14:50:15Z,2015,2015-01-01,2015-12-31
518972,MALARIA_EST_MORTALITY,COUNTRY,MYS,WPR,Western Pacific,YEAR,2013,,,,,,,,,0.83 [0.83-8.30],0.82961,0.82961,8.29606,,2023-05-10T14:50:13Z,2013,2013-01-01,2013-12-31
490872,MALARIA_EST_MORTALITY,COUNTRY,AFG,EMR,Eastern Mediterranean,YEAR,2007,,,,,,,,,1.18 [0.44-24.49],1.18198,0.44074,24.491,,2023-05-10T14:50:25Z,2007,2007-01-01,2007-12-31
519014,MALARIA_EST_MORTALITY,REGION,WPR,,,YEAR,2013,,,,,,,,,0.55 [0.25-9.94],0.54563,0.24829,9.94412,,2023-05-10T14:50:13Z,2013,2013-01-01,2013-12-31
556159,MALARIA_EST_MORTALITY,COUNTRY,YEM,EMR,Eastern Mediterranean,YEAR,2021,,,,,,,,,11.55 [4.82-214.07],11.54538,4.82496,214.07269,,2023-05-10T14:50:43Z,2021,2021-01-01,2021-12-31
519035,MALARIA_EST_MORTALITY,COUNTRY,BWA,AFR,Africa,YEAR,2014,,,,,,,,,0.33 [0.13-6.01],0.33365,0.13346,6.00567,,2023-05-10T14:50:11Z,2014,2014-01-01,2014-12-31
490990,MALARIA_EST_MORTALITY,COUNTRY,ARM,EUR,Europe,YEAR,2008,,,,,,,,,0 [0-0],0,0,0,,2023-05-10T14:50:28Z,2008,2008-01-01,2008-12-31
463451,MALARIA_EST_MORTALITY,REGION,AMR,,,YEAR,2001,,,,,,,,,0.75 [0.63-9.32],0.74638,0.62707,9.32105,,2023-05-10T14:50:33Z,2001,2001-01-01,2001-12-31
519068,MALARIA_EST_MORTALITY,COUNTRY,IND,SEAR,South-East Asia,YEAR,2014,,,,,,,,,1.65 [0.77-28.34],1.64799,0.7657,28.342,,2023-05-10T14:50:12Z,2014,2014-01-01,2014-12-31
463465,MALARIA_EST_MORTALITY,COUNTRY,CHN,WPR,Western Pacific,YEAR,2001,,,,,,,,,0.01 [0.01-0.06],0.00564,0.00564,0.05636,,2023-05-10T14:50:34Z,2001,2001-01-01,2001-12-31
519083,MALARIA_EST_MORTALITY,COUNTRY,MMR,SEAR,South-East Asia,YEAR,2014,,,,,,,,,2.40 [1.07-43.00],2.39824,1.06917,42.99725,,2023-05-10T14:50:12Z,2014,2014-01-01,2014-12-31
471754,MALARIA_EST_MORTALITY,COUNTRY,CAF,AFR,Africa,YEAR,2002,,,,,,,,,200.02 [179.08-2 242.89],200.01791,179.07989,2242.88718,,2023-05-10T14:50:35Z,2002,2002-01-01,2002-12-31
481565,MALARIA_EST_MORTALITY,COUNTRY,MEX,AMR,Americas,YEAR,2004,,,,,,,,,0 [0-0],0,0,0,,2023-05-10T14:50:33Z,2004,2004-01-01,2004-12-31
481624,MALARIA_EST_MORTALITY,COUNTRY,BDI,AFR,Africa,YEAR,2005,,,,,,,,,82.79 [77.13-892.83],82.78663,77.12948,892.82887,,2023-05-10T14:50:31Z,2005,2005-01-01,2005-12-31
